plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type engineType
23 7 8 FO 502.323 1160.068 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 1 0 0.839 2.0 0.3 1.0 0.279 1.0 108 1 False 3 3.6 0 66.587 0 2307080 2307080 23200.0 23210.0 A A E
23 7 9 FO 418.6 1305.077 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 1 0 0.783 2.0 0.276 1.0 0.262 1.0 107 1 False 3 3.6 0 72.216 0 2307090 2307090 23200.0 23210.0 A A N
23 7 10 FO 334.887 1450.081 1 6 418.537 1401.727 418.608 1498.45 334.863 1546.8 251.134 1498.377 251.113 1401.741 334.858 1353.391 418.537 1401.727 1 0 0.758 2.0 0.286 1.0 0.286 1.0 110 1 False 3 3.6 0 76.996 0 2307100 2307100 23200.0 23210.0 A A N
23 7 11 cOe 251.164 1595.089 1 3 334.863 1546.8 167.39 1546.727 251.134 1498.377 334.863 1546.8 0.0 0.0 0.0 0.0 0.0 0.0 1 0 0.655 0.0 0.0 0.0 0.0 0.0 111 1 False 3 3.6 0 81.052 0 2307110 2307110 23201.0 23210.0 B A N
23 8 0 FO 1339.53 0.0 0 6 1339.5 -96.7 1423.2 -48.3 1423.2 48.3 1339.5 96.7 1255.8 48.3 1255.8 -48.3 1339.5 -96.7 0 0 0.789 2.0 0.28 1.0 0.265 1.0 9 1 False 3 3.6 0 0.0 0 2308000 2308000 23000.0 23010.0 A A N
23 8 1 FO 1255.81 145.01 0 6 1255.8 48.3 1339.5 96.7 1339.5 193.3 1255.8 241.7 1172.1 193.3 1172.1 96.7 1255.8 48.3 0 0 0.839 2.0 0.3 1.0 0.279 1.0 8 1 False 3 3.6 0 6.587 0 2308010 2308010 23000.0 23010.0 A A E
23 8 2 FO 1172.09 290.02 0 6 1172.1 193.3 1255.8 241.7 1255.8 338.4 1172.1 386.7 1088.4 338.4 1088.4 241.7 1172.1 193.3 0 0 0.838 2.0 0.319 1.0 0.293 1.0 7 1 False 3 3.6 0 13.898 0 2308020 2308020 23000.0 23010.0 A A E
23 8 3 FO 1088.37 435.02 0 6 1088.4 338.4 1172.1 386.7 1172.1 483.4 1088.4 531.7 1004.6 483.4 1004.6 386.7 1088.4 338.4 0 0 0.861 2.0 0.338 1.0 0.307 1.0 10 0 True 3 3.6 0 21.787 0 2308030 2308030 23000.0 23010.0 A A W
23 8 4 FO 1004.64 580.03 0 6 1004.6 483.4 1088.4 531.7 1088.4 628.4 1004.6 676.7 920.9 628.4 920.9 531.7 1004.6 483.4 0 0 0.87 2.0 0.342 1.0 0.31 1.0 11 0 True 3 3.6 0 30.0 0 2308040 2308040 23001.0 23010.0 B A W
23 8 5 FO 920.92 725.04 4 6 920.9 628.4 1004.6 676.7 1004.6 773.4 920.9 821.7 837.2 773.4 837.2 676.7 920.9 628.4 0 1 0.855 2.0 0.33 1.0 0.301 1.0 6 0 True 3 3.6 0 38.213 0 2308050 2308050 23100.0 23110.0 A A W
23 8 6 FO 837.2 870.05 4 6 837.2 773.4 920.9 821.7 920.9 918.4 837.2 966.7 753.5 918.4 753.5 821.7 837.2 773.4 0 1 0.827 2.0 0.321 1.0 0.295 1.0 5 0 True 3 3.6 0 46.102 0 2308060 2308060 23100.0 23110.0 A A W
23 8 7 FO 753.48 1015.06 4 6 753.5 918.4 837.2 966.7 837.2 1063.4 753.5 1111.7 669.8 1063.4 669.8 966.7 753.5 918.4 0 1 0.841 2.0 0.304 1.0 0.282 1.0 4 0 True 3 3.6 0 53.413 0 2308070 2308070 23100.0 23110.0 A A W
23 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 1 0 0.789 2.0 0.28 1.0 0.265 1.0 109 1 False 3 3.6 0 60.0 0 2308080 2308080 23200.0 23210.0 A A N
23 8 9 FO 586.043 1305.076 1 6 669.771 1256.677 669.755 1353.45 586.097 1401.75 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 1 0 0.759 2.0 0.261 1.0 0.251 1.0 108 1 False 3 3.6 0 65.818 0 2308090 2308090 23200.0 23210.0 A A N
23 8 10 FOe 502.32 1450.084 1 6 586.097 1401.75 586.032 1498.437 502.287 1546.787 418.608 1498.45 418.537 1401.727 502.282 1353.377 586.097 1401.75 1 0 0.735 2.0 0.256 1.0 0.248 1.0 107 1 False 3 3.6 0 70.894 0 2308100 2308100 23200.0 23210.0 A A N
23 8 11 cOe 418.607 1595.088 1 3 502.287 1546.787 334.863 1546.8 418.608 1498.45 502.287 1546.787 0.0 0.0 0.0 0.0 0.0 0.0 1 0 0.661 0.0 0.0 0.0 0.0 0.0 110 1 False 3 3.6 0 75.295 0 2308110 2308110 23200.0 23210.0 A A N
23 9 0 bOe 1506.97 0.0 0 5 1507.0 -96.7 1590.7 48.3 1507.0 96.7 1423.2 48.3 1423.2 -48.3 1507.0 -96.7 0.0 0.0 0 0 0.741 1.0 0.192 1.0 0.192 1.0 9 1 False 3 3.6 0 0.0 0 2309000 2309000 23000.0 23010.0 A A N
23 9 1 FO 1423.25 145.01 0 6 1423.2 48.3 1507.0 96.7 1507.0 193.3 1423.2 241.7 1339.5 193.3 1339.5 96.7 1423.2 48.3 0 0 0.759 2.0 0.261 1.0 0.251 1.0 8 1 False 3 3.6 0 5.818 0 2309010 2309010 23000.0 23010.0 A A N
23 9 2 FO 1339.53 290.02 0 6 1339.5 193.3 1423.2 241.7 1423.2 338.4 1339.5 386.7 1255.8 338.4 1255.8 241.7 1339.5 193.3 0 0 0.783 2.0 0.276 1.0 0.262 1.0 7 1 False 3 3.6 0 12.216 0 2309020 2309020 23000.0 23010.0 A A N
23 9 3 FO 1255.81 435.02 0 6 1255.8 338.4 1339.5 386.7 1339.5 483.4 1255.8 531.7 1172.1 483.4 1172.1 386.7 1255.8 338.4 0 0 0.812 2.0 0.276 1.0 0.262 1.0 10 1 False 3 3.6 0 19.106 0 2309030 2309030 23000.0 23010.0 A A E
23 9 4 FO 1172.09 580.03 0 6 1172.1 483.4 1255.8 531.7 1255.8 628.4 1172.1 676.7 1088.4 628.4 1088.4 531.7 1172.1 483.4 0 0 0.799 2.0 0.283 1.0 0.267 1.0 11 1 False 3 3.6 0 26.329 0 2309040 2309040 23001.0 23010.0 B A E
23 9 5 FO 1088.37 725.04 4 6 1088.4 628.4 1172.1 676.7 1172.1 773.4 1088.4 821.7 1004.6 773.4 1004.6 676.7 1088.4 628.4 0 0 0.815 2.0 0.282 1.0 0.267 1.0 11 0 False 3 3.6 0 33.67 0 2309050 2309050 23001.0 23010.0 B A N
23 9 6 FO 1004.64 870.05 4 6 1004.6 773.4 1088.4 821.7 1088.4 918.4 1004.6 966.7 920.9 918.4 920.9 821.7 1004.6 773.4 0 1 0.81 2.0 0.281 1.0 0.265 1.0 6 0 False 3 3.6 0 40.894 0 2309060 2309060 23100.0 23110.0 A A N
23 9 7 FO 920.92 1015.06 4 6 920.9 918.4 1004.6 966.7 1004.6 1063.4 920.9 1111.7 837.2 1063.4 837.2 966.7 920.9 918.4 0 1 0.791 2.0 0.274 1.0 0.26 1.0 5 0 False 3 3.6 0 47.784 0 2309070 2309070 23100.0 23110.0 A A N
23 9 8 FO 837.2 1160.06 4 6 837.2 1063.4 920.9 1111.7 920.9 1208.4 837.2 1256.7 753.5 1208.4 753.5 1111.7 837.2 1063.4 0 1 0.755 2.0 0.296 1.0 0.296 1.0 4 0 False 3 3.6 0 54.183 0 2309080 2309080 23100.0 23110.0 A A N
23 9 9 bOe 753.485 1305.074 1 5 837.245 1256.75 753.521 1401.737 669.755 1353.45 669.771 1256.677 753.429 1208.377 837.245 1256.75 0.0 0.0 1 0 0.741 1.0 0.192 1.0 0.192 1.0 109 1 False 3 3.6 0 60.0 0 2309090 2309090 23200.0 23210.0 A A N
23 9 10 aOe 669.763 1450.083 1 4 753.521 1401.737 586.032 1498.437 586.097 1401.75 669.755 1353.45 753.521 1401.737 0.0 0.0 0.0 0.0 1 0 0.694 1.0 0.144 1.0 0.144 1.0 108 1 False 3 3.6 0 65.209 0 2309100 2309100 23200.0 23210.0 A A N
23 10 1 aOe 1590.69 145.01 0 4 1590.7 48.3 1590.7 241.7 1507.0 193.3 1507.0 96.7 1590.7 48.3 0.0 0.0 0.0 0.0 0 0 0.694 1.0 0.144 1.0 0.144 1.0 8 1 False 3 3.6 0 5.209 0 2310010 2310010 23000.0 23010.0 A A N
23 10 2 FOe 1506.97 290.02 0 6 1507.0 193.3 1590.7 241.7 1590.7 338.4 1507.0 386.7 1423.2 338.4 1423.2 241.7 1507.0 193.3 0 0 0.735 2.0 0.256 1.0 0.248 1.0 7 1 False 3 3.6 0 10.894 0 2310020 2310020 23000.0 23010.0 A A N
23 10 3 FO 1423.25 435.02 0 6 1423.2 338.4 1507.0 386.7 1507.0 483.4 1423.2 531.7 1339.5 483.4 1339.5 386.7 1423.2 338.4 0 0 0.758 2.0 0.286 1.0 0.286 1.0 10 1 False 3 3.6 0 16.996 0 2310030 2310030 23000.0 23010.0 A A N
23 10 4 FOe 1339.53 580.03 0 6 1339.5 483.4 1423.2 531.7 1423.2 628.4 1339.5 676.7 1255.8 628.4 1255.8 531.7 1339.5 483.4 0 0 0.751 2.0 0.292 1.0 0.292 1.0 11 1 False 3 3.6 0 23.413 0 2310040 2310040 23001.0 23010.0 B A N
23 10 5 bOe 1255.81 725.04 1 5 1339.5 676.7 1255.8 821.7 1172.1 773.4 1172.1 676.7 1255.8 628.4 1339.5 676.7 0.0 0.0 0 0 0.735 1.0 0.192 1.0 0.192 1.0 11 1 False 3 3.6 0 30.0 0 2310050 2310050 23001.0 23010.0 B A N
23 10 6 FOe 1172.09 870.05 4 6 1172.1 773.4 1255.8 821.7 1255.8 918.4 1172.1 966.7 1088.4 918.4 1088.4 821.7 1172.1 773.4 0 0 0.762 2.0 0.261 1.0 0.251 1.0 11 0 False 3 3.6 0 36.587 0 2310060 2310060 23001.0 23010.0 B A N
23 10 7 FO 1088.37 1015.06 4 6 1088.4 918.4 1172.1 966.7 1172.1 1063.4 1088.4 1111.7 1004.6 1063.4 1004.6 966.7 1088.4 918.4 0 1 0.753 2.0 0.287 1.0 0.287 1.0 6 0 False 3 3.6 0 43.004 0 2310070 2310070 23100.0 23110.0 A A N
23 10 8 FOe 1004.64 1160.06 4 6 1004.6 1063.4 1088.4 1111.7 1088.4 1208.4 1004.6 1256.7 920.9 1208.4 920.9 1111.7 1004.6 1063.4 0 1 0.735 2.0 0.283 1.0 0.283 1.0 5 0 False 3 3.6 0 49.107 0 2310080 2310080 23100.0 23110.0 A A N
23 10 9 cOe 920.92 1305.07 1 3 1004.6 1256.7 837.2 1256.7 920.9 1208.4 1004.6 1256.7 0.0 0.0 0.0 0.0 0.0 0.0 0 1 0.656 0.0 0.0 0.0 0.0 0.0 4 0 False 3 3.6 0 54.791 0 2310090 2310090 23100.0 23110.0 A A N
23 11 3 cOe 1590.69 435.02 0 3 1590.7 338.4 1507.0 483.4 1507.0 386.7 1590.7 338.4 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0.661 0.0 0.0 0.0 0.0 0.0 10 1 False 3 3.6 0 15.295 0 2311030 2311030 23000.0 23010.0 A A N
23 11 4 cOe 1506.97 580.03 0 3 1507.0 483.4 1423.2 628.4 1423.2 531.7 1507.0 483.4 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0.655 0.0 0.0 0.0 0.0 0.0 11 1 False 3 3.6 0 21.052 0 2311040 2311040 23001.0 23010.0 B A N
23 11 7 cOe 1255.81 1015.06 0 3 1255.8 918.4 1172.1 1063.4 1172.1 966.7 1255.8 918.4 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0.657 0.0 0.0 0.0 0.0 0.0 11 0 False 3 3.6 0 38.948 0 2311070 2311070 23001.0 23010.0 B A N
23 11 8 cOe 1172.09 1160.06 0 3 1172.1 1063.4 1088.4 1208.4 1088.4 1111.7 1172.1 1063.4 0.0 0.0 0.0 0.0 0.0 0.0 0 1 0.657 0.0 0.0 0.0 0.0 0.0 6 0 False 3 3.6 0 44.704 0 2311080 2311080 23100.0 23110.0 A A N
24 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.0 0.0 1 1 0.0 0.0 1.112 2.0 1.112 2.0 102 0 False 3 3.6 0 90.0 1 2401020 2401021 24300.0 0.0 A None N
24 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 1 1 0.0 0.0 1.719 2.0 1.793 2.0 102 0 False 6 7.2 0 100.894 1 2401030 2401031 24300.0 0.0 A None N
24 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 1 1 0.0 0.0 1.154 2.0 1.159 2.0 102 0 False 6 7.2 0 106.102 1 2401040 2401041 24300.0 0.0 A None N
24 1 5 FI -251.161 725.037 2 6 -167.487 676.705 -167.466 773.341 -251.21 821.691 -334.889 773.355 -334.91 676.718 -251.166 628.368 -167.487 676.705 1 1 0.0 0.0 0.942 1.0 0.939 1.0 102 0 True 6 7.2 0 109.107 1 2401050 2401051 24300.0 0.0 A None N
24 1 6 FM -334.883 870.046 5 6 -251.21 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.21 821.691 1 1 0.0 0.0 0.515 1.0 0.46 1.0 104 1 False 3 3.6 0 111.052 0 2401060 2401060 24300.0 0.0 A None N
24 1 7 FO -418.605 1015.054 5 6 -334.884 966.764 -334.863 1063.4 -418.608 1111.75 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 1 1 0.0 0.0 0.365 1.0 0.323 1.0 104 1 False 3 3.6 0 112.411 0 2401070 2401070 24300.0 0.0 A None E
24 1 8 FO -502.328 1160.063 5 6 -418.608 1111.75 -418.587 1208.386 -502.331 1256.736 -586.01 1208.4 -586.031 1111.764 -502.287 1063.414 -418.608 1111.75 1 1 0.0 0.0 0.296 1.0 0.274 1.0 104 0 True 3 3.6 0 113.413 0 2401080 2401080 24300.0 0.0 A None W
24 1 9 FO -586.041 1305.066 5 6 -502.331 1256.736 -502.31 1353.373 -586.055 1401.723 -669.734 1353.386 -669.755 1256.75 -586.01 1208.4 -502.331 1256.736 1 1 0.0 0.0 0.261 1.0 0.25 1.0 104 0 False 3 3.6 0 114.183 0 2401090 2401090 24300.0 0.0 A None N
24 1 10 aOe -669.764 1450.075 2 4 -586.034 1498.359 -753.479 1401.736 -669.734 1353.386 -586.055 1401.723 -586.034 1498.359 0.0 0.0 0.0 0.0 1 1 0.0 0.0 0.144 1.0 0.144 1.0 104 0 False 3 3.6 0 114.791 0 2401100 2401100 24300.0 0.0 A None N
24 2 0 gIe 334.88 0.0 3 6 334.9 96.7 316.0 85.8 316.0 -85.8 334.9 -96.7 418.6 -48.3 418.6 48.3 334.9 96.7 0 0 0.0 0.0 1.818 2.0 1.818 2.0 0 0 False 6 7.2 0 0.0 1 2402000 2402001 24000.0 0.0 A None N
24 2 1 dIe 251.16 145.01 3 5 251.2 241.7 232.3 230.8 316.0 85.8 334.9 96.7 334.9 193.3 251.2 241.7 0.0 0.0 0 1 0.0 0.0 1.112 2.0 1.112 2.0 2 0 False 3 3.6 0 30.0 1 2402010 2402011 24100.0 0.0 A None N
24 2 2 gIe 167.44 290.015 4 6 83.705 338.382 83.695 316.564 232.305 230.764 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 0.0 0.0 1.818 2.0 1.818 2.0 100 0 False 6 7.2 0 60.0 1 2402020 2402021 24200.0 0.0 A None N
24 2 3 FI 83.718 435.023 2 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 1 1 0.0 0.0 1.714 2.0 1.788 2.0 103 0 False 6 7.2 0 79.107 1 2402030 2402031 24300.0 0.0 A None N
24 2 4 FI -0.005 580.032 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 1 1 0.0 0.0 1.207 2.0 1.22 2.0 103 0 False 6 7.2 0 90.0 1 2402040 2402041 24300.0 0.0 A None N
24 2 5 FI -83.718 725.036 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 1 1 0.0 0.0 0.986 2.0 0.978 1.0 103 0 True 6 7.2 0 96.587 1 2402050 2402051 24300.0 0.0 A None N
24 2 6 FM -167.441 870.044 5 6 -83.737 821.764 -83.716 918.4 -167.46 966.75 -251.139 918.414 -251.21 821.691 -167.466 773.341 -83.737 821.764 1 1 0.0 0.0 0.559 1.0 0.512 1.0 105 1 False 3 3.6 0 100.893 0 2402060 2402060 24300.0 0.0 A None N
24 2 7 FO -251.163 1015.053 5 6 -167.46 966.75 -167.439 1063.386 -251.184 1111.736 -334.863 1063.4 -334.884 966.764 -251.139 918.414 -167.46 966.75 1 1 0.0 0.0 0.407 1.0 0.356 1.0 105 1 False 3 3.6 0 103.898 0 2402070 2402070 24300.0 0.0 A None E
24 2 8 FO -334.885 1160.061 5 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.75 -334.863 1063.4 -251.184 1111.736 1 1 0.0 0.0 0.316 1.0 0.289 1.0 105 0 True 3 3.6 0 106.102 0 2402080 2402080 24300.0 0.0 A None W
24 2 9 FO -418.608 1305.07 5 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.31 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 1 1 0.0 0.0 0.267 1.0 0.254 1.0 105 0 False 3 3.6 0 107.784 0 2402090 2402090 24300.0 0.0 A None N
24 2 10 bOe -502.321 1450.074 2 5 -418.56 1498.432 -586.034 1498.359 -586.055 1401.723 -502.31 1353.373 -418.631 1401.709 -418.56 1498.432 0.0 0.0 1 1 0.0 0.0 0.192 1.0 0.192 1.0 105 0 False 3 3.6 0 109.107 0 2402100 2402100 24300.0 0.0 A None N
24 3 0 FI 502.32 0.0 0 6 502.3 -96.7 586.0 -48.3 586.0 48.3 502.3 96.7 418.6 48.3 418.6 -48.3 502.3 -96.7 0 0 0.0 0.0 1.441 2.0 1.464 2.0 0 0 False 6 7.2 0 0.0 1 2403000 2403001 24000.0 0.0 A None N
24 3 1 FI 418.6 145.01 1 6 418.6 48.3 502.3 96.7 502.3 193.3 418.6 241.7 334.9 193.3 334.9 96.7 418.6 48.3 0 1 0.0 0.0 1.714 2.0 1.788 2.0 3 0 False 6 7.2 0 19.107 1 2403010 2403011 24100.0 0.0 A None N
24 3 2 FI 334.88 290.02 1 6 334.9 193.3 418.6 241.7 418.6 338.4 334.9 386.7 251.2 338.4 251.2 241.7 334.9 193.3 0 1 0.0 0.0 1.719 2.0 1.793 2.0 2 0 False 6 7.2 0 40.894 1 2403020 2403021 24100.0 0.0 A None N
24 3 3 FI 251.16 435.022 1 6 334.895 386.655 334.829 483.341 251.171 531.641 167.405 483.355 167.471 386.668 251.129 338.368 334.895 386.655 1 0 0.0 0.0 1.441 2.0 1.464 2.0 100 0 False 6 7.2 0 60.0 1 2403030 2403031 24200.0 0.0 A None N
24 3 4 FI 167.438 580.031 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 1 0 0.0 0.0 1.147 2.0 1.156 2.0 101 0 False 6 7.2 0 73.898 1 2403040 2403041 24200.0 0.0 A None N
24 3 5 FI 83.715 725.039 1 6 167.497 676.714 167.432 773.4 83.687 821.75 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 1 0 0.0 0.0 0.987 2.0 0.98 1.0 101 0 False 6 7.2 0 83.414 1 2403050 2403051 24200.0 0.0 A None N
24 3 6 FM 0.002 870.043 5 6 83.687 821.75 83.708 918.386 -0.037 966.736 -83.716 918.4 -83.737 821.764 0.008 773.414 83.687 821.75 1 1 0.0 0.0 0.567 1.0 0.52 1.0 106 1 False 3 3.6 0 90.0 0 2403060 2403060 24300.0 0.0 A None N
24 3 7 FM -83.721 1015.051 5 6 -0.037 966.736 -0.016 1063.373 -83.76 1111.723 -167.439 1063.386 -167.46 966.75 -83.716 918.4 -0.037 966.736 1 1 0.0 0.0 0.438 1.0 0.383 1.0 106 1 False 3 3.6 0 94.715 0 2403070 2403070 24300.0 0.0 A None E
24 3 8 FO -167.443 1160.06 5 6 -83.76 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.76 1111.723 1 1 0.0 0.0 0.319 1.0 0.29 1.0 106 0 True 3 3.6 0 98.213 0 2403080 2403080 24300.0 0.0 A None W
24 3 9 FO -251.165 1305.069 5 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 1 1 0.0 0.0 0.278 1.0 0.262 1.0 106 0 False 3 3.6 0 100.894 0 2403090 2403090 24300.0 0.0 A None N
24 3 10 FOe -334.883 1450.086 5 6 -251.158 1401.782 -251.137 1498.418 -334.881 1546.768 -418.56 1498.432 -418.631 1401.709 -334.887 1353.359 -251.158 1401.782 1 1 0.0 0.0 0.285 1.0 0.285 1.0 106 0 False 3 3.6 0 103.004 0 2403100 2403100 24300.0 0.0 A None N
24 4 0 FI 669.76 0.0 0 6 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.0 48.3 586.0 -48.3 669.8 -96.7 0 0 0.0 0.0 1.052 2.0 1.04 2.0 0 0 True 6 7.2 0 0.0 1 2404000 2404001 24000.0 0.0 A None N
24 4 1 FI 586.04 145.01 0 6 586.0 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.3 193.3 502.3 96.7 586.0 48.3 0 0 0.0 0.0 1.147 2.0 1.156 2.0 1 0 False 6 7.2 0 13.898 1 2404010 2404011 24000.0 0.0 A None N
24 4 2 FI 502.32 290.02 1 6 502.3 193.3 586.0 241.7 586.0 338.4 502.3 386.7 418.6 338.4 418.6 241.7 502.3 193.3 0 1 0.0 0.0 1.207 2.0 1.22 2.0 3 0 False 6 7.2 0 30.0 1 2404020 2404021 24100.0 0.0 A None N
24 4 3 FI 418.6 435.02 1 6 418.6 338.4 502.3 386.7 502.3 483.4 418.6 531.7 334.9 483.4 334.9 386.7 418.6 338.4 0 1 0.0 0.0 1.154 2.0 1.159 2.0 2 0 False 6 7.2 0 46.102 1 2404030 2404031 24100.0 0.0 A None N
24 4 4 FI 334.88 580.029 1 6 418.645 531.714 418.579 628.4 334.921 676.7 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 1 0 0.0 0.0 1.052 2.0 1.04 2.0 100 0 True 6 7.2 0 60.0 1 2404040 2404041 24200.0 0.0 A None N
24 4 5 FI 251.158 725.038 1 6 334.921 676.7 334.855 773.386 251.197 821.686 167.432 773.4 167.497 676.714 251.155 628.414 334.921 676.7 1 0 0.0 0.0 0.941 1.0 0.939 1.0 101 0 True 6 7.2 0 70.894 1 2404050 2404051 24200.0 0.0 A None N
24 4 6 FM 167.435 870.046 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.75 167.432 773.4 251.197 821.686 1 0 0.0 0.0 0.554 1.0 0.509 1.0 107 0 False 3 3.6 0 79.107 0 2404060 2404060 24200.0 0.0 A None N
24 4 7 FM 83.722 1015.05 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 1 0 0.0 0.0 0.447 1.0 0.391 1.0 110 0 False 3 3.6 0 85.285 0 2404070 2404070 24200.0 0.0 A None N
24 4 8 FO -0.001 1160.059 1 6 83.663 1111.709 83.734 1208.432 -0.01 1256.782 -83.739 1208.359 -83.76 1111.723 -0.016 1063.373 83.663 1111.709 1 0 0.0 0.0 0.332 1.0 0.3 1.0 111 0 True 3 3.6 0 90.0 0 2404080 2404080 24201.0 0.0 B None W
24 4 9 FO -83.718 1305.076 5 6 -0.01 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.01 1256.782 1 0 0.0 0.0 0.277 1.0 0.261 1.0 111 0 False 3 3.6 0 93.67 0 2404090 2404090 24201.0 0.0 B None N
24 4 10 FO -167.44 1450.085 5 6 -83.734 1401.768 -83.713 1498.405 -167.458 1546.755 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 1 0 0.0 0.0 0.285 1.0 0.285 1.0 111 0 False 3 3.6 0 96.587 0 2404100 2404100 24201.0 0.0 B None N
24 4 11 cOe -251.163 1595.093 1 3 -167.458 1546.755 -334.881 1546.768 -251.137 1498.418 -167.458 1546.755 0.0 0.0 0.0 0.0 0.0 0.0 1 1 0.0 0.0 0.0 0.0 0.0 0.0 106 0 False 3 3.6 0 98.948 0 2404110 2404110 24300.0 0.0 A None N
24 5 0 FM 837.2 0.0 0 6 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 753.5 -48.3 837.2 -96.7 0 0 0.0 0.0 0.596 1.0 0.549 1.0 9 0 False 3 3.6 0 0.0 0 2405000 2405000 24000.0 0.0 A None N
24 5 1 FI 753.48 145.01 0 6 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.7 669.8 193.3 669.8 96.7 753.5 48.3 0 0 0.0 0.0 0.941 1.0 0.939 1.0 1 0 True 6 7.2 0 10.894 1 2405010 2405011 24000.0 0.0 A None N
24 5 2 FI 669.76 290.02 0 6 669.8 193.3 753.5 241.7 753.5 338.4 669.8 386.7 586.0 338.4 586.0 241.7 669.8 193.3 0 0 0.0 0.0 0.987 2.0 0.98 1.0 1 0 False 6 7.2 0 23.414 1 2405020 2405021 24000.0 0.0 A None N
24 5 3 FI 586.04 435.02 1 6 586.0 338.4 669.8 386.7 669.8 483.4 586.0 531.7 502.3 483.4 502.3 386.7 586.0 338.4 0 1 0.0 0.0 0.986 2.0 0.978 1.0 3 0 True 6 7.2 0 36.587 1 2405030 2405031 24100.0 0.0 A None N
24 5 4 FI 502.32 580.03 1 6 502.3 483.4 586.0 531.7 586.0 628.4 502.3 676.7 418.6 628.4 418.6 531.7 502.3 483.4 0 1 0.0 0.0 0.942 1.0 0.939 1.0 2 0 True 6 7.2 0 49.107 1 2405040 2405041 24100.0 0.0 A None N
24 5 5 FM 418.6 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.7 418.579 628.4 502.345 676.686 1 0 0.0 0.0 0.596 1.0 0.549 1.0 109 0 False 3 3.6 0 60.0 0 2405050 2405050 24200.0 0.0 A None N
24 5 6 FM 334.878 870.045 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 1 0 0.0 0.0 0.523 1.0 0.468 1.0 108 0 False 3 3.6 0 68.948 0 2405060 2405060 24200.0 0.0 A None N
